event_id,flow_id,sensor_id,cluster_id,grid_id,batch_id,src,dst,src_role,dst_role,link_type,start_time_sec,end_time_sec,payload_bytes,distance_m,rate_bps,deadline_sec,success_by_deadline
520,S452,452,14,14_3,63,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2222.2893655629587,2222.2968191835453,4982,,668400000.0,6900.0,True
521,S317,317,4,4_7,64,S_317,UAV_0,SENSOR,MASTER,access,2233.5972847333287,2236.741669945922,4499,50.0,1430804.3371982595,6060.0,True
522,S317,317,4,4_7,64,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2236.741669945922,2236.7484009453233,4499,,668400000.0,6060.0,True
523,S244,244,4,4_5,64,S_244,UAV_1,SENSOR,SLAVE,access,2231.028764791876,2234.035465210763,4302,50.0,1430804.3371982595,6060.0,True
524,S244,244,4,4_5,64,UAV_1,UAV_0,SLAVE,MASTER,relay,2234.035465210763,2234.577138277952,4302,159.7246722907591,7942060.0,6060.0,True
525,S244,244,4,4_5,64,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2234.577138277952,2234.583574543661,4302,,668400000.0,6060.0,True
526,S148,148,4,4_1,64,S_148,UAV_2,SENSOR,SLAVE,access,2240.5112465367642,2243.938689320173,4904,50.0,1430804.3371982595,6000.0,True
527,S148,148,4,4_1,64,UAV_2,UAV_0,SLAVE,MASTER,relay,2243.938689320173,2244.556161361432,4904,165.87517011296669,7942060.0,6000.0,True
528,S148,148,4,4_1,64,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2244.556161361432,2244.5634982854294,4904,,668400000.0,6000.0,True
529,S454,454,4,4_2,64,S_454,UAV_3,SENSOR,SLAVE,access,2240.948071892589,2244.4887377043237,5066,50.0,1430804.3371982595,6000.0,True
530,S454,454,4,4_2,64,UAV_3,UAV_0,SLAVE,MASTER,relay,2244.4887377043237,2245.126607476146,5066,279.36362050232793,7942060.0,6000.0,True
531,S454,454,4,4_2,64,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2245.126607476146,2245.134186769982,5066,,668400000.0,6000.0,True
532,S115,115,4,4_3,65,S_115,UAV_0,SENSOR,MASTER,access,2252.9443750950595,2255.2836187728876,3347,50.0,1430804.3371982595,6060.0,True
533,S115,115,4,4_3,65,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2255.2836187728876,2255.288626253438,3347,,668400000.0,6060.0,True
534,S231,231,4,4_4,66,S_231,UAV_1,SENSOR,MASTER,access,2257.216797294763,2260.099092164008,4124,50.0,1430804.3371982595,6060.0,True
535,S231,231,4,4_4,66,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2260.099092164008,2260.105262122117,4124,,668400000.0,6060.0,True
536,S314,314,4,4_8,67,S_314,UAV_2,SENSOR,SLAVE,access,2257.2368791657395,2260.3896512693195,4511,50.0,1430804.3371982595,6060.0,True
537,S314,314,4,4_8,67,UAV_2,UAV_3,SLAVE,MASTER,relay,2260.3896512693195,2260.957639927174,4511,172.45273446381913,7942060.0,6060.0,True
538,S314,314,4,4_8,67,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2260.957639927174,2260.964388879897,4511,,668400000.0,6060.0,True
539,S241,241,4,4_6,67,S_241,UAV_3,SENSOR,MASTER,access,2249.183763615834,2252.318364122275,4485,50.0,1430804.3371982595,6060.0,True
540,S241,241,4,4_6,67,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2252.318364122275,2252.325074176135,4485,,668400000.0,6060.0,True
541,S35,35,21,21_4,68,S_35,UAV_0,SENSOR,SLAVE,access,2272.582283178142,2275.7287651134816,4502,50.0,1430804.3371982595,6240.0,True
542,S35,35,21,21_4,68,UAV_0,UAV_3,SLAVE,MASTER,relay,2275.7287651134816,2276.2956205640826,4502,175.2200314141498,7942060.0,6240.0,True
543,S35,35,21,21_4,68,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2276.2956205640826,2276.30186207247,4502,,721300000.0,6240.0,True
544,S221,221,21,21_8,68,S_221,UAV_1,SENSOR,SLAVE,access,2274.414397877355,2277.4238939265715,4306,50.0,1430804.3371982595,6780.0,True
545,S221,221,21,21_8,68,UAV_1,UAV_3,SLAVE,MASTER,relay,2277.4238939265715,2277.966070641429,4306,215.04992823514993,7942060.0,6780.0,True
546,S221,221,21,21_8,68,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2277.966070641429,2277.972040418221,4306,,721300000.0,6780.0,True
547,S408,408,21,21_7,68,S_408,UAV_2,SENSOR,SLAVE,access,2276.7969427070534,2280.1447100260843,4790,50.0,1430804.3371982595,6240.0,True
548,S408,408,21,21_7,68,UAV_2,UAV_3,SLAVE,MASTER,relay,2280.1447100260843,2280.7478281087983,4790,72.07515293357037,7942060.0,6240.0,True
549,S408,408,21,21_7,68,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2280.7478281087983,2280.7544688962653,4790,,721300000.0,6240.0,True
550,S243,243,21,21_5,68,S_243,UAV_3,SENSOR,MASTER,access,2272.015276868036,2275.2358430070954,4608,50.0,1430804.3371982595,6240.0,True
551,S243,243,21,21_5,68,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2275.2358430070954,2275.2422314723663,4608,,721300000.0,6240.0,True
552,S121,121,21,21_3,69,S_121,UAV_3,SENSOR,MASTER,access,2290.134503189054,2293.2774905864826,4497,50.0,1430804.3371982595,6240.0,True
553,S121,121,21,21_3,69,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2293.2774905864826,2293.2837251629417,4497,,721300000.0,6240.0,True
554,S470,470,21,21_6,70,S_470,UAV_0,SENSOR,SLAVE,access,2293.7355570695954,2297.0728407748925,4775,50.0,1430804.3371982595,6240.0,True
555,S470,470,21,21_6,70,UAV_0,UAV_1,SLAVE,MASTER,relay,2297.0728407748925,2297.674070178851,4775,241.5771132298194,7942060.0,6240.0,True
556,S470,470,21,21_6,70,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2297.674070178851,2297.6806901705327,4775,,721300000.0,6240.0,True
557,S138,138,21,21_1,70,S_138,UAV_1,SENSOR,MASTER,access,2286.4020360273616,2289.196967448824,3999,50.0,1430804.3371982595,6240.0,True
558,S138,138,21,21_1,70,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2289.196967448824,2289.2025116052087,3999,,721300000.0,6240.0,True
559,S75,75,21,21_2,71,S_75,UAV_2,SENSOR,MASTER,access,2287.0457812274817,2290.024525343079,4262,50.0,1430804.3371982595,6240.0,True
560,S75,75,21,21_2,71,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2290.024525343079,2290.0304341189003,4262,,721300000.0,6240.0,True
561,S268,268,42,42_2,72,S_268,UAV_0,SENSOR,MASTER,access,2300.1950875042735,2303.5624242356075,4818,50.0,1430804.3371982595,5760.0,True
562,S268,268,42,42_2,72,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2303.5624242356075,2303.569103841874,4818,,721300000.0,5760.0,True
563,S119,119,42,42_3,72,S_119,UAV_1,SENSOR,SLAVE,access,2302.4633901826896,2306.2556627240388,5426,50.0,1430804.3371982595,5760.0,True
564,S119,119,42,42_3,72,UAV_1,UAV_0,SLAVE,MASTER,relay,2306.2556627240388,2306.9388607860024,5426,61.00178257816409,7942060.0,5760.0,True
565,S119,119,42,42_3,72,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2306.9388607860024,2306.9463833147697,5426,,721300000.0,5760.0,True
566,S11,11,42,42_7,72,S_11,UAV_2,SENSOR,SLAVE,access,2303.0771964863866,2306.880651549052,5442,50.0,1430804.3371982595,5820.0,True
567,S11,11,42,42_7,72,UAV_2,UAV_0,SLAVE,MASTER,relay,2306.880651549052,2307.565864201689,5442,43.47534032381426,7942060.0,5820.0,True
568,S11,11,42,42_7,72,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2307.565864201689,2307.573408912627,5442,,721300000.0,5820.0,True
569,S354,354,42,42_1,72,S_354,UAV_3,SENSOR,SLAVE,access,2304.841441220219,2307.8670121438277,4329,50.0,1430804.3371982595,5760.0,True
570,S354,354,42,42_1,72,UAV_3,UAV_0,SLAVE,MASTER,relay,2307.8670121438277,2308.4120848327775,4329,80.1731382980234,7942060.0,5760.0,True
571,S354,354,42,42_1,72,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2308.4120848327775,2308.4180864964405,4329,,721300000.0,5760.0,True
572,S409,409,42,42_5,73,S_409,UAV_0,SENSOR,SLAVE,access,2313.41168589952,2316.786710614259,4829,50.0,1430804.3371982595,5820.0,True
573,S409,409,42,42_5,73,UAV_0,UAV_1,SLAVE,MASTER,relay,2316.786710614259,2317.3947392617383,4829,46.22590284385364,7942060.0,5820.0,True
574,S409,409,42,42_5,73,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2317.3947392617383,2317.4014341182474,4829,,721300000.0,5820.0,True
575,S107,107,42,42_6,73,S_107,UAV_1,SENSOR,MASTER,access,2313.582143532299,2317.359040106838,5404,50.0,1430804.3371982595,5820.0,True
576,S107,107,42,42_6,73,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2317.359040106838,2317.3665321351205,5404,,721300000.0,5820.0,True
577,S212,212,42,42_4,74,S_212,UAV_2,SENSOR,MASTER,access,2326.7827049427415,2329.2079142531875,3470,50.0,1430804.3371982595,5820.0,True
578,S212,212,42,42_4,74,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2329.2079142531875,2329.2127250115404,3470,,721300000.0,5820.0,True
579,S136,136,31,31_2,75,S_136,UAV_0,SENSOR,MASTER,access,2335.254688509672,2337.542213026413,3273,50.0,1430804.3371982595,8580.0,True
580,S136,136,31,31_2,75,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2337.542213026413,2337.546750666784,3273,,721300000.0,8580.0,True
581,S303,303,31,31_7,75,S_303,UAV_1,SENSOR,SLAVE,access,2337.1863885518733,2340.4943181387152,4733,50.0,1430804.3371982595,9120.0,True
582,S303,303,31,31_7,75,UAV_1,UAV_0,SLAVE,MASTER,relay,2340.4943181387152,2341.090259242157,4733,151.50635722300754,7942060.0,9120.0,True
583,S303,303,31,31_7,75,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2341.090259242157,2341.09682100564,4733,,721300000.0,9120.0,True
584,S394,394,31,31_6,75,S_394,UAV_2,SENSOR,SLAVE,access,2338.8189681442623,2341.804701335682,4272,50.0,1430804.3371982595,8820.0,True
585,S394,394,31,31_6,75,UAV_2,UAV_0,SLAVE,MASTER,relay,2341.804701335682,2342.342597045359,4272,81.34231980426554,7942060.0,8820.0,True
586,S394,394,31,31_6,75,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2342.342597045359,2342.3485196850374,4272,,721300000.0,8820.0,True
587,S82,82,31,31_5,75,S_82,UAV_3,SENSOR,SLAVE,access,2339.1555898599177,2342.0343901912515,4119,50.0,1430804.3371982595,8820.0,True
588,S82,82,31,31_5,75,UAV_3,UAV_0,SLAVE,MASTER,relay,2342.0343901912515,2342.5530213776187,4119,115.02530686996784,7942060.0,8820.0,True
589,S82,82,31,31_5,75,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2342.5530213776187,2342.558731900286,4119,,721300000.0,8820.0,True
590,S242,242,31,31_8,76,S_242,UAV_0,SENSOR,SLAVE,access,2349.7851004443446,2352.4157885839754,3764,50.0,1430804.3371982595,9180.0,True
591,S242,242,31,31_8,76,UAV_0,UAV_3,SLAVE,MASTER,relay,2352.4157885839754,2352.8897210397868,3764,83.67587734034224,7942060.0,9180.0,True
592,S242,242,31,31_8,76,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2352.8897210397868,2352.894939395533,3764,,721300000.0,9180.0,True
593,S34,34,31,31_1,76,S_34,UAV_3,SENSOR,MASTER,access,2346.000236622593,2349.6359538655156,5202,50.0,1430804.3371982595,8460.0,True
594,S34,34,31,31_1,76,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2349.6359538655156,2349.643165843888,5202,,721300000.0,8460.0,True
595,S190,190,31,31_3,77,S_190,UAV_1,SENSOR,MASTER,access,2359.1159790224688,2362.649655758381,5056,50.0,1430804.3371982595,8640.0,True
596,S190,190,31,31_3,77,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2362.649655758381,2362.656665324442,5056,,721300000.0,8640.0,True
597,S315,315,31,31_4,77,S_315,UAV_2,SENSOR,SLAVE,access,2364.882514806209,2368.157595736685,4686,50.0,1430804.3371982595,8700.0,True
598,S315,315,31,31_4,77,UAV_2,UAV_1,SLAVE,MASTER,relay,2368.157595736685,2368.747618980025,4686,118.93280330458919,7942060.0,8700.0,True
599,S315,315,31,31_4,77,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2368.747618980025,2368.75411558338,4686,,721300000.0,8700.0,True
600,S42,42,32,32_4,78,S_42,UAV_0,SENSOR,MASTER,access,2381.426760714659,2384.4530305458497,4330,50.0,1430804.3371982595,6000.0,True
601,S42,42,32,32_4,78,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2384.4530305458497,2384.4590335958983,4330,,721300000.0,6000.0,True
602,S140,140,32,32_2,78,S_140,UAV_1,SENSOR,SLAVE,access,2380.6297218689665,2384.4436605453657,5457,50.0,1430804.3371982595,5940.0,True
603,S140,140,32,32_2,78,UAV_1,UAV_0,SLAVE,MASTER,relay,2384.4436605453657,2385.1307618767582,5457,124.14832577059006,7942060.0,5940.0,True
604,S140,140,32,32_2,78,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2385.1307618767582,2385.138327383482,5457,,721300000.0,5940.0,True
605,S156,156,32,32_6,78,S_156,UAV_2,SENSOR,SLAVE,access,2384.971756600841,2388.086787694979,4457,50.0,1430804.3371982595,6000.0,True
606,S156,156,32,32_6,78,UAV_2,UAV_0,SLAVE,MASTER,relay,2388.086787694979,2388.6479771093127,4457,144.79232962524273,7942060.0,6000.0,True
607,S156,156,32,32_6,78,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2388.6479771093127,2388.654156230344,4457,,721300000.0,6000.0,True
608,S46,46,32,32_3,78,S_46,UAV_3,SENSOR,SLAVE,access,2386.0631306059613,2388.585488070342,3609,50.0,1430804.3371982595,6000.0,True
609,S46,46,32,32_3,78,UAV_3,UAV_0,SLAVE,MASTER,relay,2388.585488070342,2389.0399041790088,3609,84.78454950868627,7942060.0,6000.0,True
610,S46,46,32,32_3,78,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2389.0399041790088,2389.044907644973,3609,,721300000.0,6000.0,True
611,S109,109,32,32_1,79,S_109,UAV_0,SENSOR,SLAVE,access,2394.7383003362434,2398.14966824526,4881,50.0,1430804.3371982595,5940.0,True
612,S109,109,32,32_1,79,UAV_0,UAV_1,SLAVE,MASTER,relay,2398.14966824526,2398.7642443124264,4881,24.530663471371412,7942060.0,5940.0,True
613,S109,109,32,32_1,79,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2398.7642443124264,2398.7710112609916,4881,,721300000.0,5940.0,True
614,S357,357,32,32_5,79,S_357,UAV_1,SENSOR,MASTER,access,2399.479701956126,2402.5555942256574,4401,50.0,1430804.3371982595,6000.0,True
615,S357,357,32,32_5,79,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2402.5555942256574,2402.56169570909,4401,,721300000.0,6000.0,True
616,S39,39,32,32_7,79,S_39,UAV_2,SENSOR,SLAVE,access,2398.8760913835254,2402.223159794974,4789,50.0,1430804.3371982595,6000.0,True
617,S39,39,32,32_7,79,UAV_2,UAV_1,SLAVE,MASTER,relay,2402.223159794974,2402.826151965771,4789,132.69924025366623,7942060.0,6000.0,True
618,S39,39,32,32_7,79,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2402.826151965771,2402.8327913668522,4789,,721300000.0,6000.0,True
619,S349,349,26,26_3,80,S_349,UAV_0,SENSOR,SLAVE,access,2412.6990025621435,2415.438021377025,3919,50.0,1430804.3371982595,7620.0,True
620,S349,349,26,26_3,80,UAV_0,UAV_1,SLAVE,MASTER,relay,2415.438021377025,2415.9314701799804,3919,182.94276660132118,7942060.0,7620.0,True
621,S349,349,26,26_3,80,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2415.9314701799804,2415.936903425509,3919,,721300000.0,7620.0,True
622,S37,37,26,26_4,80,S_37,UAV_1,SENSOR,MASTER,access,2412.184756756022,2415.294196589502,4449,50.0,1430804.3371982595,7620.0,True
623,S37,37,26,26_4,80,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2415.294196589502,2415.300364619448,4449,,721300000.0,7620.0,True
624,S252,252,26,26_7,80,S_252,UAV_2,SENSOR,SLAVE,access,2414.11367566025,2416.8596835509543,3929,50.0,1430804.3371982595,7680.0,True
625,S252,252,26,26_7,80,UAV_2,UAV_1,SLAVE,MASTER,relay,2416.8596835509543,2417.3543914730803,3929,165.62809108595027,7942060.0,7680.0,True
626,S252,252,26,26_7,80,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2417.3543914730803,2417.359838582466,3929,,721300000.0,7680.0,True
627,S497,497,26,26_1,80,S_497,UAV_3,SENSOR,SLAVE,access,2415.894697170017,2419.3696656690195,4972,50.0,1430804.3371982595,7560.0,True
628,S497,497,26,26_1,80,UAV_3,UAV_1,SLAVE,MASTER,relay,2419.3696656690195,2419.995699720638,4972,139.2465004135239,7942060.0,7560.0,True
629,S497,497,26,26_1,80,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2419.995699720638,2420.002592830301,4972,,721300000.0,7560.0,True
630,S250,250,26,26_6,81,S_250,UAV_1,SENSOR,MASTER,access,2423.688669807357,2427.431319910366,5355,50.0,1430804.3371982595,7620.0,True
631,S250,250,26,26_6,81,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0080296896085,5355,,666900000.0,7620.0,True
632,S65,65,26,26_2,81,S_65,UAV_3,SENSOR,SLAVE,access,2422.491763872476,2426.193178428131,5296,50.0,1430804.3371982595,7560.0,True
633,S65,65,26,26_2,81,UAV_3,UAV_1,SLAVE,MASTER,relay,2426.193178428131,2426.860007940877,5296,110.71019033397718,7942060.0,7560.0,True
634,S65,65,26,26_2,81,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.007941220573,5296,,666900000.0,7560.0,True
635,S5,5,26,26_5,82,S_5,UAV_0,SENSOR,MASTER,access,2429.1042299784262,2432.2143687194884,4450,50.0,1430804.3371982595,7620.0,True
636,S5,5,26,26_5,82,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0066726645673,4450,,666900000.0,7620.0,True
637,S248,248,20,20_1,83,S_248,UAV_0,SENSOR,MASTER,access,2452.7118541758045,2456.3070347789558,5144,50.0,1430804.3371982595,8100.0,True
638,S248,248,20,20_1,83,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0077133003447,5144,,666900000.0,8100.0,True
639,S461,461,20,20_6,83,S_461,UAV_1,SENSOR,SLAVE,access,2455.2353845718058,2458.4867026444845,4652,50.0,1430804.3371982595,8340.0,True
640,S461,461,20,20_6,83,UAV_1,UAV_0,SLAVE,MASTER,relay,2458.4867026444845,2459.0724448826445,4652,212.10811206003333,7942060.0,8340.0,True
641,S461,461,20,20_6,83,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0069755585546,4652,,666900000.0,8340.0,True
642,S60,60,20,20_7,83,S_60,UAV_2,SENSOR,SLAVE,access,2453.7799112948696,2456.157594889722,3402,50.0,1430804.3371982595,8460.0,True
643,S60,60,20,20_7,83,UAV_2,UAV_0,SLAVE,MASTER,relay,2456.157594889722,2456.585947231558,3402,103.56698932459129,7942060.0,8460.0,True
644,S60,60,20,20_7,83,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.005101214575,3402,,666900000.0,8460.0,True
645,S353,353,20,20_5,83,S_353,UAV_3,SENSOR,SLAVE,access,2448.738759456892,2451.7272882786406,4276,50.0,1430804.3371982595,8340.0,True
646,S353,353,20,20_5,83,UAV_3,UAV_0,SLAVE,MASTER,relay,2451.7272882786406,2452.265687635986,4276,189.40494434961965,7942060.0,8340.0,True
647,S353,353,20,20_5,83,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0064117558854,4276,,666900000.0,8340.0,True
648,S325,325,20,20_2,84,S_325,UAV_3,SENSOR,MASTER,access,2453.300294942734,2456.353822169633,4369,50.0,1430804.3371982595,8160.0,True
649,S325,325,20,20_2,84,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0065512070773,4369,,666900000.0,8160.0,True
650,S264,264,20,20_4,85,S_264,UAV_1,SENSOR,MASTER,access,2471.1751860813024,2474.859127947401,5271,50.0,1430804.3371982595,8220.0,True
651,S264,264,20,20_4,85,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.007903733693,5271,,666900000.0,8220.0,True
652,S184,184,20,20_3,86,S_184,UAV_0,SENSOR,MASTER,access,2465.6389331674177,2468.7190188824425,4407,50.0,1430804.3371982595,8160.0,True
653,S184,184,20,20_3,86,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0066081871346,4407,,666900000.0,8160.0,True
654,S443,443,41,41_4,87,S_443,UAV_0,SENSOR,SLAVE,access,2487.8431547976556,2490.4955090723365,3795,50.0,1430804.3371982595,7020.0,True
655,S443,443,41,41_4,87,UAV_0,UAV_1,SLAVE,MASTER,relay,2490.4955090723365,2490.9733447975764,3795,245.9303228306234,7942060.0,7020.0,True
656,S443,443,41,41_4,87,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.005690508322,3795,,666900000.0,7020.0,True
657,S330,330,41,41_6,87,S_330,UAV_1,SENSOR,MASTER,access,2484.3029029600075,2487.7666889376937,4956,50.0,1430804.3371982595,7020.0,True
658,S330,330,41,41_6,87,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0074313990103,4956,,666900000.0,7020.0,True
659,S265,265,41,41_2,87,S_265,UAV_2,SENSOR,SLAVE,access,2492.6459260824054,2495.904233230907,4662,50.0,1430804.3371982595,6960.0,True
660,S265,265,41,41_2,87,UAV_2,UAV_1,SLAVE,MASTER,relay,2495.904233230907,2496.491234588237,4662,287.4072137875699,7942060.0,6960.0,True
661,S265,265,41,41_2,87,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0069905533064,4662,,666900000.0,6960.0,True
662,S51,51,41,41_1,87,S_51,UAV_3,SENSOR,SLAVE,access,2493.9669568136187,2497.169351355539,4582,50.0,1430804.3371982595,6960.0,True
663,S51,51,41,41_1,87,UAV_3,UAV_1,SLAVE,MASTER,relay,2497.169351355539,2497.746279759505,4582,154.799995543634,7942060.0,6960.0,True
664,S51,51,41,41_1,87,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0068705952917,4582,,666900000.0,6960.0,True
665,S385,385,41,41_7,88,S_385,UAV_0,SENSOR,MASTER,access,2497.0924376578587,2500.586975569164,5000,50.0,1430804.3371982595,7020.0,True
666,S385,385,41,41_7,88,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0074973759183,5000,,666900000.0,7020.0,True
667,S479,479,41,41_5,89,S_479,UAV_1,SENSOR,MASTER,access,2506.6032428434933,2509.542848134484,4206,50.0,1430804.3371982595,7020.0,True
668,S479,479,41,41_5,89,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0063067926226,4206,,666900000.0,7020.0,True
669,S249,249,41,41_3,90,S_249,UAV_3,SENSOR,MASTER,access,2505.1911297242946,2508.5340046902497,4783,50.0,1430804.3371982595,6960.0,True
670,S249,249,41,41_3,90,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0071719898037,4783,,666900000.0,6960.0,True
671,S361,361,30,30_4,91,S_361,UAV_0,SENSOR,MASTER,access,2523.299189713507,2526.7021707315366,4869,50.0,1430804.3371982595,7800.0,True
672,S361,361,30,30_4,91,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.007300944669,4869,,666900000.0,7800.0,True
673,S153,153,30,30_1,91,S_153,UAV_1,SENSOR,SLAVE,access,2530.520254541733,2533.6744244604774,4513,50.0,1430804.3371982595,7740.0,True
674,S153,153,30,30_1,91,UAV_1,UAV_0,SLAVE,MASTER,relay,2533.6744244604774,2534.242664942166,4513,153.13601637962046,7942060.0,7740.0,True
675,S153,153,30,30_1,91,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.006767131504,4513,,666900000.0,7740.0,True
676,S151,151,30,30_6,91,S_151,UAV_2,SENSOR,SLAVE,access,2528.432402362094,2531.419533368678,4274,50.0,1430804.3371982595,7860.0,True
677,S151,151,30,30_6,91,UAV_2,UAV_0,SLAVE,MASTER,relay,2531.419533368678,2531.9576809021896,4274,239.42864896175286,7942060.0,7860.0,True
678,S151,151,30,30_6,91,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.006408756935,4274,,666900000.0,7860.0,True
679,S176,176,30,30_3,91,S_176,UAV_3,SENSOR,SLAVE,access,2525.7750441144776,2528.83276478687,4375,50.0,1430804.3371982595,7800.0,True
680,S176,176,30,30_3,91,UAV_3,UAV_0,SLAVE,MASTER,relay,2528.83276478687,2529.3836294240045,4375,39.70120920665155,7942060.0,7800.0,True
681,S176,176,30,30_3,91,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0065602039285,4375,,666900000.0,7800.0,True
682,S391,391,30,30_8,92,S_391,UAV_0,SENSOR,MASTER,access,2531.6140330685125,2534.787073491978,4540,50.0,1430804.3371982595,7860.0,True
683,S391,391,30,30_8,92,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.006807617334,4540,,666900000.0,7860.0,True
684,S101,101,30,30_5,92,S_101,UAV_1,SENSOR,SLAVE,access,2546.808882598813,2550.293635803967,4986,50.0,1430804.3371982595,7800.0,True
685,S101,101,30,30_5,92,UAV_1,UAV_0,SLAVE,MASTER,relay,2550.293635803967,2550.9214326224246,4986,223.57855809671167,7942060.0,7800.0,True
686,S101,101,30,30_5,92,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.007476383266,4986,,666900000.0,7800.0,True
687,S120,120,30,30_2,92,S_120,UAV_3,SENSOR,SLAVE,access,2540.205229221391,2542.7359735767586,3621,50.0,1430804.3371982595,7800.0,True
688,S120,120,30,30_2,92,UAV_3,UAV_0,SLAVE,MASTER,relay,2542.7359735767586,2543.19190062843,3621,165.50423580748955,7942060.0,7800.0,True
689,S120,120,30,30_2,92,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.00542959964,3621,,666900000.0,7800.0,True
690,S150,150,30,30_7,93,S_150,UAV_2,SENSOR,MASTER,access,2552.553072180862,2555.6065994077608,4369,50.0,1430804.3371982595,7860.0,True
691,S150,150,30,30_7,93,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0065512070773,4369,,666900000.0,7860.0,True
692,S257,257,46,46_7,94,S_257,UAV_0,SENSOR,MASTER,access,2568.6785977688023,2571.466540114442,3989,50.0,1430804.3371982595,6660.0,True
693,S257,257,46,46_7,94,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0059814065075,3989,,666900000.0,6660.0,True
694,S4,4,46,46_5,94,S_4,UAV_1,SENSOR,SLAVE,access,2564.7744428606297,2567.7874334477574,4311,50.0,1430804.3371982595,6600.0,True
695,S4,4,46,46_5,94,UAV_1,UAV_0,SLAVE,MASTER,relay,2567.7874334477574,2568.3302397222,4311,131.31126134665493,7942060.0,6600.0,True
696,S4,4,46,46_5,94,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.006464237517,4311,,666900000.0,6600.0,True
